기업명,분기라벨,ROE,ROA,영업이익률,순이익률,EPS,부채비율,유동비율,유동자산,자기자본비율,매출액,매출액 성장률,당기순이익,순이익 성장률,수익성점수,안정성점수,성장성점수
주성엔지니어링,2023_Q4,6.61,4.22,10.16,11.94,704.69,56.44,388.36,239031396471,63.92,284745246660,230.8264596441611,34000802285,758.9406921924102,147.524,169.70000000000002,494.88357591828566
주성엔지니어링,2024_Q1,3.04,1.8,12.43,28.43,333.35,69.26,237.46,326339267362,59.08,56571324569,-80.1326535797983,16084035918,-52.695128240854096,75.81,79.01,-66.4138909103262
주성엔지니어링,2024_Q2,5.89,3.49,37.05,33.98,685.46,68.77,242.09,378746962416,59.25,97332738359,72.0531366386575,33072711892,105.62445931240178,153.174,81.90000000000002,88.83879797552964
주성엔지니어링,2024_Q3,5.96,3.71,35.44,24.18,753.18,60.83,285.05,377469226372,62.18,147204570853,51.23849727730232,35601362949,7.645732425140683,164.49399999999997,112.78500000000001,29.442114851221504
주성엔지니어링,2024_Q4,18.85,10.82,23.74,26.09,2259.74,74.17,207.68,398129947454,57.42,409393371588,178.11186107585235,106814110967,200.0281509447106,467.84799999999996,58.38000000000001,189.07000601028147
주성엔지니어링,2025_Q1,4.77,2.92,28.06,22.94,586.36,63.43,260.26,363481733749,61.19,120846474023,-70.4815753234481,27716219528,-74.0519119832745,129.01,97.29499999999999,-72.26674365336129
지니틱스,2022_Q1,0.28,0.2,1.33,0.79,2.38,42.41,328.02,32714956256,70.22,10754239742,-72.30645893156247,84969776,-19.542633559012245,0.9960000000000001,156.71,-45.92454624528736
지니틱스,2022_Q2,0.25,0.18,2.8,0.88,2.11,39.84,353.1,31565854765,71.51,8519471075,-20.780350081579947,75256164,-11.43184371817103,1.2440000000000002,172.465,-16.10609689987549
지니틱스,2022_Q3,2.3,1.62,3.95,9.41,18.92,42.46,315.53,31128032137,70.2,7182154746,-15.697175531522069,676195862,798.5255506778155,7.24,150.40499999999997,391.41418757314676
지니틱스,2022_Q4,41.45,29.3,18.94,32.83,253.59,41.45,310.08,24427168890,70.7,27611138913,284.4408800628757,9064827403,1240.5623891558212,75.22200000000001,148.94,762.5016346093485
지니틱스,2023_Q1,9.22,6.29,40.9,40.1,51.74,46.53,286.04,22741407236,68.24,4612195099,-83.29588970041193,1849401173,-79.59805420687943,29.65,130.61,-81.44697195364569
지니틱스,2023_Q2,10.88,6.92,29.13,27.83,55.15,57.23,243.29,21404472453,63.6,7083527213,53.58255800011205,1971507242,6.602465207801611,25.982,96.215,30.09251160395683
지니틱스,2023_Q3,6.97,3.98,14.96,14.97,33.09,75.13,205.39,22646503877,57.1,7901513448,11.547724889074985,1182814704,-40.004546835948176,14.794,56.11500000000001,-14.228410973436596
지니틱스,2023_Q4,36.28,20.6,18.29,17.77,164.43,76.13,197.6,21920513534,56.78,33068422790,318.50745439622267,5877620907,396.9181467835388,51.474000000000004,51.06,357.71280058988077
지니틱스,2024_Q1,1.49,0.86,2.5,1.49,24.72,72.97,204.42,20948169699,57.81,15952028188,-51.76054119876577,237771203,-95.95463527229488,6.212,58.14500000000001,-73.85758823553033
지니틱스,2024_Q2,5.25,3.13,5.61,6.39,24.72,67.73,203.86,21678395166,59.62,13830942158,-13.296654224793802,883780473,271.6936541722422,9.02,64.01,129.19849997372418
지니틱스,2024_Q3,0.01,0.01,1.38,0.01,24.72,67.51,201.51,21156354474,59.7,12676716883,-8.345239693829399,1621195,-99.816561346451,5.226,63.094999999999985,-54.0809005201402
지니틱스,2024_Q4,3.85,2.36,0.52,1.21,24.72,63.11,233.4,21624390842,61.31,54075603095,326.5741957802782,652960855,40176.515471612,6.531999999999999,84.24500000000002,20251.544833696138
지니틱스,2025_Q1,0.85,0.51,2.66,1.48,,67.76,223.79,21712376622,59.61,9614634304,-82.22001465779492,142678473,-78.14900052469454,1.375,73.93999999999998,-80.18450759124474
두산테스나,2022_Q1,3.94,1.93,24.74,17.59,720.23,104.38,46.24,70046537874,48.93,60442363947,-70.8830025105717,10630322616,-77.46205961406963,153.686,-56.794999999999995,-74.17253106232067
두산테스나,2022_Q2,2.46,1.13,19.17,12.18,456.77,118.05,51.63,93901702374,45.86,55355256962,-8.416459338785497,6741675870,-36.580703017865964,98.342,-69.30499999999999,-22.49858117832573
두산테스나,2022_Q3,3.49,1.59,24.56,14.48,670.18,120.21,29.75,63060637526,45.41,68309476497,23.401968026076997,9891562924,46.72261192527489,142.85999999999999,-82.63,35.062289975675945
두산테스나,2022_Q4,16.89,6.82,24.19,18.85,3545.7,147.56,39.15,107927202623,40.39,277655937555,306.46767007092205,52333033783,429.067389906845,722.49,-107.79,367.76752998888355
두산테스나,2023_Q1,1.78,0.75,15.89,7.48,378.08,137.22,38.12,83548244709,42.15,74628721525,-73.12187083691771,5580315619,-89.33691548986269,80.79599999999999,-97.08500000000001,-81.2293931633902
두산테스나,2023_Q2,4.99,2.34,20.4,18.49,1114.8,113.47,34.6,60440189873,46.85,88990268424,19.243994276639185,16453929870,194.85661732066268,232.204,-72.745,107.05030579865092
두산테스나,2023_Q3,4.55,2.09,19.48,17.6,1064.92,117.73,43.17,95153740345,45.93,89291554911,0.3385611621761875,15717771789,-4.474056269938387,221.728,-73.18,-2.0677475538811
두산테스나,2023_Q4,12.16,6.43,17.95,14.49,2885.79,89.06,89.91,125288352988,52.89,338652254525,279.26571540001345,49077381672,212.2413426713992,587.364,-17.659999999999997,245.75352903570632
두산테스나,2024_Q1,1.69,0.89,12.26,7.48,403.44,89.07,92.84,131618761060,52.89,91777358192,-72.89923307295602,6861068737,-86.01989653226666,85.152,-16.204999999999984,-79.45956480261134
두산테스나,2024_Q2,5.47,2.79,16.8,23.6,1384.93,96.09,57.3,111290719305,51.0,99808849916,8.751060045984293,23552829474,243.28222579939444,286.718,-41.940000000000005,126.01664292268937
두산테스나,2024_Q3,1.36,0.73,11.19,6.03,349.7,86.45,89.53,119024379038,53.63,98702327992,-1.1086410923793366,5947167411,-74.74966896200269,73.80199999999999,-14.870000000000005,-37.929155027191015
두산테스나,2024_Q4,8.4,4.67,10.16,9.86,1903.08,79.98,62.03,113602076000,55.56,373117930000,278.02343429046766,36781312000,518.4677420038412,387.234,-21.185000000000002,398.2455881471544
두산테스나,2025_Q1,3.91,2.25,32.27,27.64,847.94,73.52,58.23,93043239000,57.63,59295766000,-84.10803629833603,16388250000,-55.44408530070923,182.80200000000002,-15.589999999999996,-69.77606079952264
ISC,2022_Q1,5.73,4.62,38.08,32.98,790.89,24.05,400.87,133803553917,80.61,41719739145,-71.16210006340005,13761102062,-54.25885581973859,174.45999999999998,216.69,-62.71047794156932
ISC,2022_Q2,8.01,6.2,41.39,38.37,1206.63,29.14,222.87,159284270463,77.43,54713089584,31.144371238373903,20994705490,52.56558228700972,260.12,121.01,41.85497676269181
ISC,2022_Q3,5.98,4.71,32.29,34.0,958.17,26.81,242.97,171187182024,78.86,49027574047,-10.391508833130567,16671688786,-20.590985217959343,207.02999999999997,134.105,-15.491247025544954
ISC,2022_Q4,16.39,12.26,31.24,24.56,2525.17,33.73,198.74,161742958401,74.78,178871264564,264.8380896687364,43936651357,163.5404962327252,521.924,103.03,214.18929295073082
ISC,2023_Q1,4.12,3.09,21.09,23.89,636.8,33.26,198.43,159928844263,75.04,46378506853,-74.07157210743271,11080011803,-74.78184736253294,137.798,103.47500000000002,-74.42670973498284
ISC,2023_Q2,1.78,1.43,18.0,13.8,285.46,25.16,243.01,160576551265,79.9,35979810799,-22.421368775323906,4966875097,-55.17265518024828,64.094,136.295,-38.79701197778609
ISC,2023_Q3,1.62,1.27,24.27,13.38,253.19,27.63,254.72,167558489383,78.35,32917975565,-8.509870302278244,4405446241,-11.30346233870676,58.746,138.905,-9.906666320492501
ISC,2023_Q4,2.87,2.51,7.66,9.69,640.81,14.44,621.09,361800586509,87.38,140221939908,325.9737650971793,13583247114,208.32851817791592,132.708,339.795,267.1511416375476
ISC,2024_Q1,3.26,2.85,24.4,45.06,1673.69,14.4,625.58,372250329765,87.41,35072613481,-74.98778471898817,15802475005,16.337977748433087,349.852,342.095,-29.324903485277538
ISC,2024_Q2,3.21,2.8,29.97,32.27,757.45,14.31,608.97,390863451591,87.48,49758426475,41.87259384578168,16055605615,1.6018415464660318,165.14000000000001,333.915,21.737217696123857
ISC,2024_Q3,2.19,1.97,27.41,22.19,1673.69,11.05,795.15,386273129506,90.05,50392542092,1.2743884039793762,11179820239,-30.368118730101237,345.49,431.54999999999995,-14.54686516306093
ISC,2024_Q4,10.49,9.42,25.67,31.46,2589.93,11.42,775.01,405104881247,89.75,174480093980,246.241897583689,54898977342,391.0542045254794,533.394,420.96,318.6480510545842
ISC,2025_Q1,1.33,1.17,22.07,21.57,322.42,13.83,641.61,407730195258,87.85,31683386670,-81.84125996995867,6834426727,-87.55090339037814,73.712,350.90000000000003,-84.6960816801684
젬백스,2022_Q1,0.55,0.53,1.63,4.97,22.71,11.7,312.9,52257722769,94.84,18201432281,-69.85050683062677,904217965,-92.50102656248684,6.078,192.17000000000002,-81.1757666965568
젬백스,2022_Q2,0.68,0.65,3.89,4.64,26.59,11.56,298.71,46446132161,95.45,22794496806,25.23463238546661,1058774924,17.09288744335,7.290000000000001,185.51999999999998,21.163759914408306
젬백스,2022_Q3,1.58,1.53,3.24,12.31,61.63,11.17,285.03,44832171417,97.34,19941392072,-12.516638372332933,2453850437,131.7631803867693,16.058,180.01500000000001,59.623271007218186
젬백스,2022_Q4,14.46,12.97,5.2,25.86,491.84,12.39,380.02,60136300936,89.68,75804115614,280.1345229074437,19603750133,698.8975137770387,110.06599999999999,222.45999999999998,489.5160183422412
젬백스,2023_Q1,4.51,4.15,18.91,38.66,152.07,13.13,373.57,56568230590,92.03,15676862184,-79.31924664377365,6061330062,-69.08076250269762,43.66,219.67000000000002,-74.20000457323565
젬백스,2023_Q2,0.67,0.64,35.12,3.68,22.69,9.12,297.04,34418083117,96.04,24637804192,57.16030352774071,907311317,-85.03115145159043,12.559999999999999,187.42000000000002,-13.935423961924862
젬백스,2023_Q3,6.05,5.51,35.2,54.27,184.27,9.72,259.29,28826790893,91.14,13580972927,-44.87750279544067,7369767742,712.2645010499742,57.06,165.495,333.69349912726676
젬백스,2023_Q4,25.16,20.11,10.9,37.64,679.51,25.12,129.79,33730789998,79.92,72208573285,431.6892513749432,27176637525,268.75839885864343,154.664,79.73499999999999,350.2238251167933
젬백스,2024_Q1,46.71,25.18,123.51,234.27,862.88,85.47,138.65,47306579394,53.92,14731105811,-79.59922881614375,34510257626,26.9850164291066,258.51,10.814999999999998,-26.307106193518575
젬백스,2024_Q2,2.72,1.59,18.38,13.02,55.18,70.76,108.22,33370581576,58.56,16951981600,15.076096916917336,2206862846,-93.60519741719531,18.177999999999997,12.629999999999995,-39.26455025013899
젬백스,2024_Q3,10.92,5.68,69.61,64.28,204.68,92.41,116.4,36897488716,51.97,12735420762,-24.87355718932588,8185906271,270.9295430768243,71.034,-8.224999999999994,123.02799294374921
젬백스,2024_Q4,300.69,57.86,61.15,139.12,2180.79,419.71,35.81,25166181267,19.24,62691712030,392.2625895255835,87218733402,965.4743716158534,547.9219999999999,-392.185,678.8684805707185
젬백스,2025_Q1,21.17,5.52,23.89,71.8,222.11,283.56,65.45,38822804973,26.07,12372752081,-80.26413431638422,8883114356,-89.81513029424903,68.898,-237.8,-85.03963230531662
제우스,2022_Q1,0.04,0.02,2.71,0.1,9.65,136.81,135.35,398817836345,42.23,101649225558,-74.63602780072685,100162955,-99.38392282250489,2.504,-48.02000000000001,-87.00997531161588
제우스,2022_Q2,2.14,0.92,5.14,4.77,521.49,132.52,132.05,394917737973,43.01,113519577530,11.67775937970812,5415191170,5306.381201513074,106.89200000000001,-44.99000000000001,2659.029480446391
제우스,2022_Q3,6.83,2.94,15.89,12.99,1814.96,131.93,154.19,443473381323,43.12,145070716840,27.793566534073765,18846548659,248.03108638914404,370.72200000000004,-33.275000000000006,137.9123264616089
제우스,2022_Q4,12.61,5.75,9.1,6.92,3390.92,119.32,166.54,419997516124,45.6,509015893148,250.87432132109677,35211362358,86.83188627847322,685.0600000000001,-13.25,168.853103799785
제우스,2023_Q1,0.06,0.03,0.32,0.16,15.2,109.5,172.27,388285778116,47.73,96988899761,-80.94580128703373,157871667,-99.55164567222678,3.154,0.5,-90.24872347963026
제우스,2023_Q2,0.72,0.33,0.07,2.05,188.8,114.39,165.91,387471168277,46.64,95130383382,-1.916215550005984,1952008861,1136.4529355352915,38.394,-8.114999999999995,567.2683599926428
제우스,2023_Q3,1.25,0.68,3.77,4.15,406.48,83.09,203.24,422872181975,54.62,101355504342,6.543777853814348,4202589575,115.29561975692282,83.266,45.84,60.91969880536858
제우스,2023_Q4,2.92,1.61,1.77,2.49,969.64,81.18,204.3,427647885524,55.19,402871359940,297.48345445611574,10025149672,138.54695998954406,195.68599999999998,48.565,218.0152072228299
제우스,2024_Q1,1.52,0.79,8.57,5.91,168.15,92.35,189.59,476688258984,51.99,88224661012,-78.10103427924501,5215411621,-47.976720631248845,36.988,28.440000000000012,-63.03887745524693
제우스,2024_Q2,2.24,1.21,7.07,5.96,251.35,85.62,193.73,455422117158,53.87,130796675827,48.25409848750737,7795998219,49.48001779206068,53.565999999999995,38.17999999999999,48.86705813978402
제우스,2024_Q3,3.21,1.79,13.28,9.36,377.36,79.58,205.01,462126657584,55.68,125009801871,-4.424328003300393,11704646412,50.136596792365175,81.0,50.765,22.85613439453239
제우스,2024_Q4,11.28,6.73,10.02,8.78,1389.93,67.64,221.34,432531751431,59.65,490785653271,292.59773707781017,43111437491,268.32755107237324,285.348,72.855,280.4626440750917
제우스,2025_Q1,0.34,0.2,0.48,1.62,42.64,67.74,218.33,431612221741,59.62,81563251710,-83.3810847635021,1322662038,-96.93199272634756,9.056000000000001,71.235,-90.15653874492483
제주반도체,2022_Q1,10.91,7.97,25.09,28.22,416.78,36.97,291.91,126792728939,73.01,50869218077,-73.68579604925263,14354948026,12.136804990782291,97.794,145.49,-30.774495529235168
제주반도체,2022_Q2,5.56,4.21,25.45,16.07,225.77,32.03,326.51,136231457847,75.74,48389763383,-4.874174968144562,7776301044,-45.82842773157109,55.412,169.095,-25.351301349857827
제주반도체,2022_Q3,7.61,6.13,12.75,33.01,335.75,24.27,403.17,141661842181,80.47,35033158665,-27.60212859956319,11564123639,48.70982454984287,79.05,217.54999999999998,10.55384797513984
제주반도체,2022_Q4,17.31,14.04,16.12,14.12,717.31,23.33,404.11,129143684068,81.08,175023554084,399.5939868215705,24706325265,113.6463257940094,155.78,219.265,256.62015630778996
제주반도체,2023_Q1,4.09,3.33,10.29,17.47,175.67,22.6,433.79,134349785178,81.57,34641120613,-80.20773787031288,6050741021,-75.50934444479395,42.17,235.08,-77.85854115755342
제주반도체,2023_Q2,2.65,2.16,15.75,10.82,117.09,22.49,448.02,141194795380,81.64,37274600164,7.602177713649705,4032982730,-33.34729224068703,29.694,242.33999999999997,-12.872557263518663
제주반도체,2023_Q3,4.21,3.45,10.93,16.9,193.86,21.87,451.89,147609471351,82.06,39516816967,6.015401354098349,6677093265,65.56215863091484,45.870000000000005,245.10500000000002,35.78877999250659
제주반도체,2023_Q4,10.67,8.52,12.23,11.6,491.24,25.29,405.68,152547922968,79.81,145899793599,269.209376658143,16919765330,153.40016468977686,106.852,217.455,211.30477067395992
제주반도체,2024_Q1,4.19,3.42,11.19,17.12,211.76,22.64,455.88,168145010299,81.54,42589798341,-70.80887005360924,7293477502,-56.89374314744116,49.536,246.07,-63.8513066005252
제주반도체,2024_Q2,1.14,0.93,5.47,4.61,58.75,22.58,452.14,172835421405,81.58,43871041093,3.0083325160208174,2023437448,-72.25689052382573,14.180000000000001,244.28000000000003,-34.62427900390246
제주반도체,2024_Q3,0.8,0.65,4.88,3.61,40.94,24.47,424.83,173714258857,80.34,39050891100,-10.987088231578568,1410121577,-30.31059208705522,10.175999999999998,228.11499999999998,-20.648840159316894
제주반도체,2024_Q4,10.53,8.61,5.9,11.95,563.4,22.36,459.79,175914531374,81.73,162349945455,315.73941306297104,19405207353,1276.1371834536506,120.078,248.39999999999998,795.9382982583109
제주반도체,2025_Q1,2.27,1.83,7.64,8.93,125.66,24.0,491.76,185677805739,80.65,48440247633,-70.16306504000237,4327995433,-77.6967318397095,29.266,262.205,-73.92989843985593
와이씨,2022_Q1,4.67,3.5,20.33,21.21,203.52,33.67,464.79,284810912522,74.81,78742714737,-74.70279157710453,16697925899,-67.21444981417615,50.646,236.13,-70.95862069564035
와이씨,2022_Q2,2.11,1.41,13.06,10.99,89.89,49.9,364.9,344050082143,66.71,67090761688,-14.797499791463151,7375308090,-55.83099281545088,23.492,165.90499999999997,-35.31424630345701
와이씨,2022_Q3,1.51,0.98,8.5,9.12,64.13,53.04,333.06,351218189098,65.34,57668373022,-14.04424160485468,5261492003,-28.66071574509642,16.848,146.16,-21.35247867497555
와이씨,2022_Q4,9.69,6.62,12.76,12.04,418.68,46.38,364.49,314067119610,68.32,285267759686,394.6693390797981,34351072916,552.8770336705575,91.958,170.025,473.7731863751778
와이씨,2023_Q1,1.35,0.95,3.66,7.1,58.75,42.42,397.23,294531702162,70.22,67843222851,-76.21770405261485,4820239226,-85.96771856941086,14.362,191.305,-81.09271131101286
와이씨,2023_Q2,0.78,0.56,0.08,3.6,34.03,38.26,236.49,254520795557,72.33,77497082199,14.229659120413828,2792325642,-42.0708078773682,7.8100000000000005,116.15,-13.920574378477188
와이씨,2023_Q3,0.2,0.14,0.95,1.34,8.91,39.39,220.37,242195633256,71.74,54722272523,-29.387957623382466,730805460,-73.82807187643911,2.308,106.665,-51.60801474991079
와이씨,2023_Q4,3.52,2.68,3.36,5.05,156.98,31.29,250.41,191972037314,76.17,255182306180,366.32256742032376,12879225237,1662.3329246883295,34.318,132.0,1014.3277460543267
와이씨,2024_Q1,0.33,0.25,0.16,3.73,15.44,32.44,230.91,205913886658,75.51,33954456634,-86.69403958985727,1266675317,-90.16497270844336,3.982,120.77000000000001,-88.42950614915031
와이씨,2024_Q2,2.13,1.67,15.37,13.64,108.08,27.61,449.89,232545603698,78.36,65027640902,91.5143028290582,8867304754,600.0455945570462,28.177999999999997,236.515,345.77994869305223
와이씨,2024_Q3,0.37,0.28,1.14,3.11,18.34,32.34,336.55,245009185008,75.56,48331894279,-25.67484594460585,1504896330,-83.02870633468248,4.648000000000001,173.715,-54.351776139644166
와이씨,2024_Q4,3.09,2.24,5.02,6.12,157.55,37.93,257.7,260930516127,72.5,211241210832,337.0637939671721,12926037556,758.9320937476139,34.804,127.16999999999999,547.997943857393
와이씨,2025_Q1,0.17,0.12,3.86,1.82,8.62,41.45,248.59,273433550849,70.69,38961048044,-81.5561329673566,707383856,-94.52745009493148,2.918,118.18999999999998,-88.04179153114404
동진쎄미켐,2022_Q1,6.33,2.96,13.54,10.88,736.36,114.27,160.47,776424391691,46.67,348094364437,-70.02504630150541,37859724047,-63.1998354241643,154.014,-10.700000000000003,-66.61244086283486
동진쎄미켐,2022_Q2,5.91,2.81,13.56,10.56,737.05,110.56,157.54,827478467642,47.49,358724700407,3.0538661512642618,37894853718,0.0927890307821366,153.978,-8.045000000000002,1.5733275910231992
동진쎄미켐,2022_Q3,7.55,3.78,16.55,14.24,1044.51,99.72,161.72,872893943505,50.07,377088379418,5.119156553804372,53703006939,41.71583122774043,217.32600000000002,6.174999999999997,23.417493890772402
동진쎄미켐,2022_Q4,22.29,11.37,14.84,10.72,3037.96,96.11,155.52,826408327642,50.99,1457214808307,286.438534795496,156195316180,190.8502243783456,619.4359999999999,7.14500000000001,238.64437958692082
